file,id,colonna,motivo,fonte_tentata
contesto.csv,7568,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,7622,rigorista,nessuno storico rigori calciati,
contesto.csv,7622,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,787,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,6598,rigorista,nessuno storico rigori calciati,
contesto.csv,6598,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,2169,rigorista,nessuno storico rigori calciati,
contesto.csv,2169,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,2115,rigorista,nessuno storico rigori calciati,
contesto.csv,2115,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,383,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,7627,rigorista,nessuno storico rigori calciati,
contesto.csv,7627,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,2297,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,4929,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,7407,rigorista,nessuno storico rigori calciati,
contesto.csv,7407,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,7027,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,7468,rigorista,nessuno storico rigori calciati,
contesto.csv,7468,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,7470,rigorista,nessuno storico rigori calciati,
contesto.csv,7470,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,7471,rigorista,nessuno storico rigori calciati,
contesto.csv,7471,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,6245,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,6244,rigorista,nessuno storico rigori calciati,
contesto.csv,6244,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,2401,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,6523,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,6682,rigorista,nessuno storico rigori calciati,
contesto.csv,6682,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,6189,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,7392,rigorista,nessuno storico rigori calciati,
contesto.csv,7392,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,5485,rigorista,nessuno storico rigori calciati,
contesto.csv,5485,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,7545,rigorista,nessuno storico rigori calciati,
contesto.csv,7545,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,7396,rigorista,nessuno storico rigori calciati,
contesto.csv,7396,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,7628,rigorista,nessuno storico rigori calciati,
contesto.csv,7628,quota_minuti_2025_26,minuti non disponibili per questo giocatore,understat
contesto.csv,,titolarita,"giudizio prospettico: nessuna fonte strutturata, va compilato a mano",redazionali
contesto.csv,,calci_piazzati/corner,nessuna fonte strutturata disponibile,redazionali
contesto.csv,,stato/rientro_stimato,"infortuni: dato volatile, da aggiornare a ridosso dell asta",redazionali
prezzi_asta.csv,,mediana/p25/p75/n_campioni,"la fonte espone solo la media, non la distribuzione",
mappa_nomi.csv,,Pellegrino M.,omonimia non risolta: Marco Pellegrino | Mateo Pellegrino,understat
mappa_nomi.csv,,Sulemana I.,omonimia non risolta: Sulemana | Kamaldeen Sulemana,understat
mappa_nomi.csv,,Terracciano,omonimia non risolta: Pietro Terracciano | Filippo Terracciano,understat
mappa_nomi.csv,,Floriani Mussolini,"abbinato per token parziale a ""Romano Floriani"": da rileggere",understat
mappa_nomi.csv,,Kalulu,"abbinato per token parziale a ""Pierre Kalulu Kyatengwa"": da rileggere",understat
mappa_nomi.csv,,Soulè,"abbinato per token parziale a ""Matìas Soulè Malvano"": da rileggere",understat
mappa_nomi.csv,,Zambo Anguissa,"abbinato per token parziale a ""Franck Zambo"": da rileggere",understat
